kepoi_name,kepid,koi_disposition,label,path
K05275.01,6367663,CANDIDATE,1,data/processed/K05275_01.npz
K03503.01,6368175,CONFIRMED,1,data/processed/K03503_01.npz
K03503.02,6368175,CONFIRMED,1,data/processed/K03503_02.npz
K06697.01,6368222,CANDIDATE,1,data/processed/K06697_01.npz
K03356.01,6368230,CONFIRMED,1,data/processed/K03356_01.npz
K05277.01,6369548,FALSE POSITIVE,0,data/processed/K05277_01.npz
K05278.01,6372194,CANDIDATE,1,data/processed/K05278_01.npz
K06698.01,6372268,CANDIDATE,1,data/processed/K06698_01.npz
K02127.01,6373680,FALSE POSITIVE,0,data/processed/K02127_01.npz
K02036.01,6382217,CONFIRMED,1,data/processed/K02036_01.npz
K02036.02,6382217,CONFIRMED,1,data/processed/K02036_02.npz
K00239.02,6383785,CONFIRMED,1,data/processed/K00239_02.npz
K00239.01,6383785,CONFIRMED,1,data/processed/K00239_01.npz
K06699.01,6384840,FALSE POSITIVE,0,data/processed/K06699_01.npz
K07566.01,6385302,FALSE POSITIVE,0,data/processed/K07566_01.npz
K06700.01,6386784,FALSE POSITIVE,0,data/processed/K06700_01.npz
K05279.01,6387557,CANDIDATE,1,data/processed/K05279_01.npz
K01617.01,6387969,FALSE POSITIVE,0,data/processed/K01617_01.npz
K03035.01,6388770,FALSE POSITIVE,0,data/processed/K03035_01.npz
K06701.01,6390236,FALSE POSITIVE,0,data/processed/K06701_01.npz
K04739.01,6421137,FALSE POSITIVE,0,data/processed/K04739_01.npz
K06703.01,6421483,FALSE POSITIVE,0,data/processed/K06703_01.npz
K03990.01,6421503,FALSE POSITIVE,0,data/processed/K03990_01.npz
K00510.01,6422155,CONFIRMED,1,data/processed/K00510_01.npz
K00510.02,6422155,CONFIRMED,1,data/processed/K00510_02.npz
K00510.03,6422155,CONFIRMED,1,data/processed/K00510_03.npz
K00510.04,6422155,CONFIRMED,1,data/processed/K00510_04.npz
K04900.01,6424561,CANDIDATE,1,data/processed/K04900_01.npz
K05281.01,6425377,CANDIDATE,1,data/processed/K05281_01.npz
K04861.01,6425597,CANDIDATE,1,data/processed/K04861_01.npz
K05282.01,6428602,FALSE POSITIVE,0,data/processed/K05282_01.npz
K04054.01,6428794,CONFIRMED,1,data/processed/K04054_01.npz
K06706.01,6428942,FALSE POSITIVE,0,data/processed/K06706_01.npz
K02757.01,6432345,CONFIRMED,1,data/processed/K02757_01.npz
K02828.01,6436029,CONFIRMED,1,data/processed/K02828_01.npz
K02828.02,6436029,CANDIDATE,1,data/processed/K02828_02.npz
K06707.02,6436505,FALSE POSITIVE,0,data/processed/K06707_02.npz
K06707.01,6436505,CANDIDATE,1,data/processed/K06707_01.npz
K04531.01,6437226,FALSE POSITIVE,0,data/processed/K04531_01.npz
K06708.01,6437993,FALSE POSITIVE,0,data/processed/K06708_01.npz
K02976.01,6438099,CANDIDATE,1,data/processed/K02976_01.npz
K04785.01,6438379,FALSE POSITIVE,0,data/processed/K04785_01.npz
K06709.01,6442246,FALSE POSITIVE,0,data/processed/K06709_01.npz
K07778.01,6442602,FALSE POSITIVE,0,data/processed/K07778_01.npz
K07567.01,6443274,CANDIDATE,1,data/processed/K07567_01.npz
K06710.01,6443392,FALSE POSITIVE,0,data/processed/K06710_01.npz
K06711.01,6447326,FALSE POSITIVE,0,data/processed/K06711_01.npz
K05285.01,6447372,FALSE POSITIVE,0,data/processed/K05285_01.npz
K06712.01,6448768,FALSE POSITIVE,0,data/processed/K06712_01.npz
K06713.01,6449291,FALSE POSITIVE,0,data/processed/K06713_01.npz
K06147.01,6449358,FALSE POSITIVE,0,data/processed/K06147_01.npz
K06714.01,6449552,FALSE POSITIVE,0,data/processed/K06714_01.npz
K08121.01,6451125,FALSE POSITIVE,0,data/processed/K08121_01.npz
K00511.01,6451936,CONFIRMED,1,data/processed/K00511_01.npz
K00511.02,6451936,CONFIRMED,1,data/processed/K00511_02.npz
K06715.01,6452742,FALSE POSITIVE,0,data/processed/K06715_01.npz
K05286.01,6461675,FALSE POSITIVE,0,data/processed/K05286_01.npz
K03054.01,6461850,FALSE POSITIVE,0,data/processed/K03054_01.npz
K00094.01,6462863,CONFIRMED,1,data/processed/K00094_01.npz
K00094.02,6462863,CONFIRMED,1,data/processed/K00094_02.npz
K00094.03,6462863,CONFIRMED,1,data/processed/K00094_03.npz
K00094.04,6462863,CONFIRMED,1,data/processed/K00094_04.npz
K06716.01,6464285,FALSE POSITIVE,0,data/processed/K06716_01.npz
K02840.01,6467363,CANDIDATE,1,data/processed/K02840_01.npz
K02840.02,6467363,CANDIDATE,1,data/processed/K02840_02.npz
K01826.01,6468138,CONFIRMED,1,data/processed/K01826_01.npz
K01620.01,6468337,FALSE POSITIVE,0,data/processed/K01620_01.npz
K04743.01,6468904,FALSE POSITIVE,0,data/processed/K04743_01.npz
K06718.01,6468938,FALSE POSITIVE,0,data/processed/K06718_01.npz
K03705.01,6470516,FALSE POSITIVE,0,data/processed/K03705_01.npz
K06719.01,6471229,FALSE POSITIVE,0,data/processed/K06719_01.npz
K06720.01,6471230,FALSE POSITIVE,0,data/processed/K06720_01.npz
K02451.01,6500206,FALSE POSITIVE,0,data/processed/K02451_01.npz
K00560.01,6501635,CONFIRMED,1,data/processed/K00560_01.npz
K08122.01,6507334,CANDIDATE,1,data/processed/K08122_01.npz
K02455.01,6507427,FALSE POSITIVE,0,data/processed/K02455_01.npz
K03815.01,6507433,CANDIDATE,1,data/processed/K03815_01.npz
K07568.01,6508734,FALSE POSITIVE,0,data/processed/K07568_01.npz
K05288.01,6511182,CANDIDATE,1,data/processed/K05288_01.npz
K08123.01,6516529,FALSE POSITIVE,0,data/processed/K08123_01.npz
K05289.01,6517064,CANDIDATE,1,data/processed/K05289_01.npz
K07782.01,6519865,FALSE POSITIVE,0,data/processed/K07782_01.npz
K04504.01,6520753,CANDIDATE,1,data/processed/K04504_01.npz
K04504.02,6520753,CANDIDATE,1,data/processed/K04504_02.npz
K00041.02,6521045,CONFIRMED,1,data/processed/K00041_02.npz
K00041.03,6521045,CONFIRMED,1,data/processed/K00041_03.npz
K00041.01,6521045,CONFIRMED,1,data/processed/K00041_01.npz
K06721.01,6521174,FALSE POSITIVE,0,data/processed/K06721_01.npz
K08124.01,6521526,FALSE POSITIVE,0,data/processed/K08124_01.npz
K06723.01,6522353,FALSE POSITIVE,0,data/processed/K06723_01.npz
K04882.01,6522824,FALSE POSITIVE,0,data/processed/K04882_01.npz
K04549.01,6523058,CANDIDATE,1,data/processed/K04549_01.npz
K03117.01,6523351,CANDIDATE,1,data/processed/K03117_01.npz
K02653.01,6525193,FALSE POSITIVE,0,data/processed/K02653_01.npz
K05293.01,6525196,FALSE POSITIVE,0,data/processed/K05293_01.npz
K02197.01,6525249,FALSE POSITIVE,0,data/processed/K02197_01.npz
K04277.01,6525280,FALSE POSITIVE,0,data/processed/K04277_01.npz
K05294.01,6525398,FALSE POSITIVE,0,data/processed/K05294_01.npz
K02093.01,6525946,CANDIDATE,1,data/processed/K02093_01.npz
K02093.02,6525946,CANDIDATE,1,data/processed/K02093_02.npz
K02093.03,6525946,CANDIDATE,1,data/processed/K02093_03.npz
K05295.01,6526377,FALSE POSITIVE,0,data/processed/K05295_01.npz
K07783.01,6527016,FALSE POSITIVE,0,data/processed/K07783_01.npz
K07569.01,6527050,FALSE POSITIVE,0,data/processed/K07569_01.npz
K04657.01,6527078,CANDIDATE,1,data/processed/K04657_01.npz
K04657.02,6527078,CANDIDATE,1,data/processed/K04657_02.npz
K07784.01,6531143,FALSE POSITIVE,0,data/processed/K07784_01.npz
K06726.01,6531485,FALSE POSITIVE,0,data/processed/K06726_01.npz
K03646.02,6531496,FALSE POSITIVE,0,data/processed/K03646_02.npz
K03646.01,6531496,FALSE POSITIVE,0,data/processed/K03646_01.npz
K07785.01,6531617,CANDIDATE,1,data/processed/K07785_01.npz
K06727.01,6531801,FALSE POSITIVE,0,data/processed/K06727_01.npz
K05298.01,6543674,FALSE POSITIVE,0,data/processed/K05298_01.npz
K07786.01,6547322,FALSE POSITIVE,0,data/processed/K07786_01.npz
K05299.01,6548429,FALSE POSITIVE,0,data/processed/K05299_01.npz
K06731.01,6551106,CANDIDATE,1,data/processed/K06731_01.npz
K08264.01,6583107,FALSE POSITIVE,0,data/processed/K08264_01.npz
K03287.01,6584273,CONFIRMED,1,data/processed/K03287_01.npz
K03237.01,6587796,CONFIRMED,1,data/processed/K03237_01.npz
K07570.01,6590362,FALSE POSITIVE,0,data/processed/K07570_01.npz
K06734.01,6590726,CANDIDATE,1,data/processed/K06734_01.npz
K06735.01,6591789,FALSE POSITIVE,0,data/processed/K06735_01.npz
K04082.01,6592832,FALSE POSITIVE,0,data/processed/K04082_01.npz
K03037.01,6593150,CANDIDATE,1,data/processed/K03037_01.npz
K06736.01,6593363,FALSE POSITIVE,0,data/processed/K06736_01.npz
K04722.01,6593734,FALSE POSITIVE,0,data/processed/K04722_01.npz
K06148.01,6593968,FALSE POSITIVE,0,data/processed/K06148_01.npz
K05300.01,6594945,CANDIDATE,1,data/processed/K05300_01.npz
K06737.01,6594972,FALSE POSITIVE,0,data/processed/K06737_01.npz
K06738.01,6595662,FALSE POSITIVE,0,data/processed/K06738_01.npz
K05301.01,6599305,FALSE POSITIVE,0,data/processed/K05301_01.npz
K04233.01,6599949,FALSE POSITIVE,0,data/processed/K04233_01.npz
K03438.01,6599975,CONFIRMED,1,data/processed/K03438_01.npz
K08125.01,6600492,FALSE POSITIVE,0,data/processed/K08125_01.npz
K01729.01,6603756,FALSE POSITIVE,0,data/processed/K01729_01.npz
K06739.01,6603765,CANDIDATE,1,data/processed/K06739_01.npz
K02559.01,6605493,CONFIRMED,1,data/processed/K02559_01.npz
K06740.01,6606282,FALSE POSITIVE,0,data/processed/K06740_01.npz
K02860.01,6606438,CONFIRMED,1,data/processed/K02860_01.npz
K06741.01,6606669,FALSE POSITIVE,0,data/processed/K06741_01.npz
K02838.01,6607357,CONFIRMED,1,data/processed/K02838_01.npz
K02838.02,6607357,CONFIRMED,1,data/processed/K02838_02.npz
K06742.01,6607610,FALSE POSITIVE,0,data/processed/K06742_01.npz
K04159.01,6607644,CONFIRMED,1,data/processed/K04159_01.npz
K05303.01,6608090,FALSE POSITIVE,0,data/processed/K05303_01.npz
K03090.01,6609270,CONFIRMED,1,data/processed/K03090_01.npz
K03090.02,6609270,FALSE POSITIVE,0,data/processed/K03090_02.npz
K04529.01,6610064,FALSE POSITIVE,0,data/processed/K04529_01.npz
K06743.01,6610219,FALSE POSITIVE,0,data/processed/K06743_01.npz
K06744.01,6610433,FALSE POSITIVE,0,data/processed/K06744_01.npz
K01691.01,6611330,FALSE POSITIVE,0,data/processed/K01691_01.npz
K05304.01,6611779,FALSE POSITIVE,0,data/processed/K05304_01.npz
K02908.01,6612284,FALSE POSITIVE,0,data/processed/K02908_01.npz
K03270.01,6612327,FALSE POSITIVE,0,data/processed/K03270_01.npz
K05305.01,6612411,FALSE POSITIVE,0,data/processed/K05305_01.npz
K05306.01,6612973,FALSE POSITIVE,0,data/processed/K05306_01.npz
K06745.01,6614748,CANDIDATE,1,data/processed/K06745_01.npz
K03306.01,6615511,CONFIRMED,1,data/processed/K03306_01.npz
K05307.01,6615600,FALSE POSITIVE,0,data/processed/K05307_01.npz
K03361.01,6619815,CONFIRMED,1,data/processed/K03361_01.npz
K06030.01,6628237,FALSE POSITIVE,0,data/processed/K06030_01.npz
K06746.01,6628926,CANDIDATE,1,data/processed/K06746_01.npz
K06748.01,6629588,FALSE POSITIVE,0,data/processed/K06748_01.npz
K04392.01,6629993,FALSE POSITIVE,0,data/processed/K04392_01.npz
K02738.01,6630943,FALSE POSITIVE,0,data/processed/K02738_01.npz
K05308.01,6634112,CANDIDATE,1,data/processed/K05308_01.npz
K02262.01,6634133,FALSE POSITIVE,0,data/processed/K02262_01.npz
K06749.01,6636020,FALSE POSITIVE,0,data/processed/K06749_01.npz
K02989.01,6636320,CONFIRMED,1,data/processed/K02989_01.npz
K06750.01,6664842,CANDIDATE,1,data/processed/K06750_01.npz
K06751.01,6665064,CANDIDATE,1,data/processed/K06751_01.npz
K06751.02,6665064,FALSE POSITIVE,0,data/processed/K06751_02.npz
K00561.01,6665695,CONFIRMED,1,data/processed/K00561_01.npz
K02306.01,6666233,FALSE POSITIVE,0,data/processed/K02306_01.npz
K02382.01,6670075,FALSE POSITIVE,0,data/processed/K02382_01.npz
K06752.01,6670610,CANDIDATE,1,data/processed/K06752_01.npz
K06753.01,6670742,CANDIDATE,1,data/processed/K06753_01.npz
K06149.01,6674908,FALSE POSITIVE,0,data/processed/K06149_01.npz
K03611.01,6675060,FALSE POSITIVE,0,data/processed/K03611_01.npz
K05310.01,6675757,CANDIDATE,1,data/processed/K05310_01.npz
K03622.01,6677267,FALSE POSITIVE,0,data/processed/K03622_01.npz
K00111.03,6678383,CONFIRMED,1,data/processed/K00111_03.npz
K00111.01,6678383,CONFIRMED,1,data/processed/K00111_01.npz
K00111.02,6678383,CONFIRMED,1,data/processed/K00111_02.npz
K00111.04,6678383,FALSE POSITIVE,0,data/processed/K00111_04.npz
K07788.01,6679504,FALSE POSITIVE,0,data/processed/K07788_01.npz
K00860.01,6680177,FALSE POSITIVE,0,data/processed/K00860_01.npz
K04831.01,6680911,FALSE POSITIVE,0,data/processed/K04831_01.npz
K00562.01,6681233,FALSE POSITIVE,0,data/processed/K00562_01.npz
K05312.01,6681473,FALSE POSITIVE,0,data/processed/K05312_01.npz
K04738.01,6681546,FALSE POSITIVE,0,data/processed/K04738_01.npz
K08126.01,6685403,FALSE POSITIVE,0,data/processed/K08126_01.npz
K00665.01,6685609,CONFIRMED,1,data/processed/K00665_01.npz
K00665.02,6685609,CONFIRMED,1,data/processed/K00665_02.npz
K00665.03,6685609,CONFIRMED,1,data/processed/K00665_03.npz
K04618.01,6685646,FALSE POSITIVE,0,data/processed/K04618_01.npz
K05313.01,6688318,FALSE POSITIVE,0,data/processed/K05313_01.npz
K03320.01,6690171,CANDIDATE,1,data/processed/K03320_01.npz
K05314.01,6690523,FALSE POSITIVE,0,data/processed/K05314_01.npz
K02699.01,6690836,CONFIRMED,1,data/processed/K02699_01.npz
K04890.01,6691169,CANDIDATE,1,data/processed/K04890_01.npz
K05315.01,6692742,FALSE POSITIVE,0,data/processed/K05315_01.npz
K06756.01,6695622,FALSE POSITIVE,0,data/processed/K06756_01.npz
K02851.01,6697605,CONFIRMED,1,data/processed/K02851_01.npz
K02851.02,6697605,CANDIDATE,1,data/processed/K02851_02.npz
K06758.01,6697716,FALSE POSITIVE,0,data/processed/K06758_01.npz
K02798.01,6697756,CONFIRMED,1,data/processed/K02798_01.npz
K03508.01,6697817,CANDIDATE,1,data/processed/K03508_01.npz
K06759.01,6697976,CANDIDATE,1,data/processed/K06759_01.npz
K06760.01,6698670,FALSE POSITIVE,0,data/processed/K06760_01.npz
K05317.01,6699562,FALSE POSITIVE,0,data/processed/K05317_01.npz
K03374.01,6705026,CONFIRMED,1,data/processed/K03374_01.npz
K03374.02,6705026,CANDIDATE,1,data/processed/K03374_02.npz
K02609.01,6705137,FALSE POSITIVE,0,data/processed/K02609_01.npz
K05318.01,6707260,FALSE POSITIVE,0,data/processed/K05318_01.npz
K00563.01,6707833,CONFIRMED,1,data/processed/K00563_01.npz
K00666.01,6707835,CONFIRMED,1,data/processed/K00666_01.npz
K02014.01,6707908,FALSE POSITIVE,0,data/processed/K02014_01.npz
K03569.01,6707942,FALSE POSITIVE,0,data/processed/K03569_01.npz
K06762.01,6715997,CANDIDATE,1,data/processed/K06762_01.npz
K02679.01,6716021,CANDIDATE,1,data/processed/K02679_01.npz
K02906.01,6716545,CONFIRMED,1,data/processed/K02906_01.npz
K02906.02,6716545,CANDIDATE,1,data/processed/K02906_02.npz
K02906.03,6716545,CANDIDATE,1,data/processed/K02906_03.npz
K04651.01,6717252,CANDIDATE,1,data/processed/K04651_01.npz
K05319.01,6718474,FALSE POSITIVE,0,data/processed/K05319_01.npz
K04868.01,6720773,FALSE POSITIVE,0,data/processed/K04868_01.npz
K04488.01,6721380,FALSE POSITIVE,0,data/processed/K04488_01.npz
K05321.01,6721603,CANDIDATE,1,data/processed/K05321_01.npz
K02282.01,6751874,CONFIRMED,1,data/processed/K02282_01.npz
K04184.01,6752002,CONFIRMED,1,data/processed/K04184_01.npz
K04072.01,6755944,CONFIRMED,1,data/processed/K04072_01.npz
K03547.01,6756202,FALSE POSITIVE,0,data/processed/K03547_01.npz
K04571.01,6761777,CONFIRMED,1,data/processed/K04571_01.npz
K05323.01,6762188,FALSE POSITIVE,0,data/processed/K05323_01.npz
K01740.01,6762829,FALSE POSITIVE,0,data/processed/K01740_01.npz
K06763.01,6763884,CANDIDATE,1,data/processed/K06763_01.npz
K02592.01,6765135,CANDIDATE,1,data/processed/K02592_01.npz
K06764.01,6766748,FALSE POSITIVE,0,data/processed/K06764_01.npz
K04871.01,6767227,CANDIDATE,1,data/processed/K04871_01.npz
K04871.02,6767227,CANDIDATE,1,data/processed/K04871_02.npz
K02506.01,6767840,CONFIRMED,1,data/processed/K02506_01.npz
K02086.01,6768394,CONFIRMED,1,data/processed/K02086_01.npz
K02086.02,6768394,CONFIRMED,1,data/processed/K02086_02.npz
K02086.03,6768394,CONFIRMED,1,data/processed/K02086_03.npz
K02086.04,6768394,CANDIDATE,1,data/processed/K02086_04.npz
K06765.02,6768616,FALSE POSITIVE,0,data/processed/K06765_02.npz
K06765.01,6768616,CANDIDATE,1,data/processed/K06765_01.npz
K01868.01,6773862,CONFIRMED,1,data/processed/K01868_01.npz
K02146.01,6774537,CONFIRMED,1,data/processed/K02146_01.npz
K02062.01,6774880,CONFIRMED,1,data/processed/K02062_01.npz
K05327.01,6776555,CANDIDATE,1,data/processed/K05327_01.npz
K02953.01,6778019,FALSE POSITIVE,0,data/processed/K02953_01.npz
K06767.01,6778289,FALSE POSITIVE,0,data/processed/K06767_01.npz
K02678.01,6779260,CONFIRMED,1,data/processed/K02678_01.npz
K02678.02,6779260,CANDIDATE,1,data/processed/K02678_02.npz
K03375.01,6779726,CONFIRMED,1,data/processed/K03375_01.npz
K02231.01,6780158,FALSE POSITIVE,0,data/processed/K02231_01.npz
K06768.01,6781047,FALSE POSITIVE,0,data/processed/K06768_01.npz
K06769.01,6781535,FALSE POSITIVE,0,data/processed/K06769_01.npz
K02944.01,6781548,FALSE POSITIVE,0,data/processed/K02944_01.npz
K05328.01,6784887,FALSE POSITIVE,0,data/processed/K05328_01.npz
K00564.01,6786037,CONFIRMED,1,data/processed/K00564_01.npz
K00564.02,6786037,CONFIRMED,1,data/processed/K00564_02.npz
K00564.03,6786037,CONFIRMED,1,data/processed/K00564_03.npz
K04341.01,6792908,CANDIDATE,1,data/processed/K04341_01.npz
K07792.01,6795089,FALSE POSITIVE,0,data/processed/K07792_01.npz
K04883.01,6802536,FALSE POSITIVE,0,data/processed/K04883_01.npz
K06771.01,6804648,FALSE POSITIVE,0,data/processed/K06771_01.npz
K05329.01,6805414,CANDIDATE,1,data/processed/K05329_01.npz
K06772.01,6806632,FALSE POSITIVE,0,data/processed/K06772_01.npz
K04061.01,6806695,FALSE POSITIVE,0,data/processed/K04061_01.npz
K06773.01,6841577,FALSE POSITIVE,0,data/processed/K06773_01.npz
K08127.01,6846544,FALSE POSITIVE,0,data/processed/K08127_01.npz
K02477.01,6846911,CONFIRMED,1,data/processed/K02477_01.npz
K00070.04,6850504,CONFIRMED,1,data/processed/K00070_04.npz
K00070.05,6850504,CONFIRMED,1,data/processed/K00070_05.npz
K00070.01,6850504,CONFIRMED,1,data/processed/K00070_01.npz
K00070.02,6850504,CONFIRMED,1,data/processed/K00070_02.npz
K00070.03,6850504,CONFIRMED,1,data/processed/K00070_03.npz
K03244.01,6850665,FALSE POSITIVE,0,data/processed/K03244_01.npz
K06777.01,6859546,CANDIDATE,1,data/processed/K06777_01.npz
K03321.01,6859801,FALSE POSITIVE,0,data/processed/K03321_01.npz
K04023.01,6862332,FALSE POSITIVE,0,data/processed/K04023_01.npz
K01982.01,6862721,CONFIRMED,1,data/processed/K01982_01.npz
K07793.01,6863158,CANDIDATE,1,data/processed/K07793_01.npz
K03757.01,6863161,FALSE POSITIVE,0,data/processed/K03757_01.npz
K07794.01,6863187,FALSE POSITIVE,0,data/processed/K07794_01.npz
K06779.01,6863840,FALSE POSITIVE,0,data/processed/K06779_01.npz
K06780.01,6864569,FALSE POSITIVE,0,data/processed/K06780_01.npz
K06781.01,6864706,CANDIDATE,1,data/processed/K06781_01.npz
K06782.01,6864859,FALSE POSITIVE,0,data/processed/K06782_01.npz
K05330.01,6864891,FALSE POSITIVE,0,data/processed/K05330_01.npz
K02661.01,6866251,FALSE POSITIVE,0,data/processed/K02661_01.npz
K02439.01,6867555,CONFIRMED,1,data/processed/K02439_01.npz
K02439.02,6867555,CANDIDATE,1,data/processed/K02439_02.npz
K02571.01,6867588,CANDIDATE,1,data/processed/K02571_01.npz
K05331.01,6869373,CANDIDATE,1,data/processed/K05331_01.npz
K06784.01,6877673,FALSE POSITIVE,0,data/processed/K06784_01.npz
K02681.01,6878240,CONFIRMED,1,data/processed/K02681_01.npz
K02681.02,6878240,CONFIRMED,1,data/processed/K02681_02.npz
K06786.01,6878408,CANDIDATE,1,data/processed/K06786_01.npz
K05334.01,6880123,FALSE POSITIVE,0,data/processed/K05334_01.npz
K03305.01,6880517,CONFIRMED,1,data/processed/K03305_01.npz
K08129.01,6887321,FALSE POSITIVE,0,data/processed/K08129_01.npz
K00074.01,6889235,FALSE POSITIVE,0,data/processed/K00074_01.npz
K06787.01,6890618,FALSE POSITIVE,0,data/processed/K06787_01.npz
K01696.01,6891366,FALSE POSITIVE,0,data/processed/K01696_01.npz
K05335.01,6891512,FALSE POSITIVE,0,data/processed/K05335_01.npz
K04413.01,6891513,FALSE POSITIVE,0,data/processed/K04413_01.npz
K01697.01,6891637,FALSE POSITIVE,0,data/processed/K01697_01.npz
K02578.01,6922203,CANDIDATE,1,data/processed/K02578_01.npz
K02087.01,6922710,CONFIRMED,1,data/processed/K02087_01.npz
K06788.01,6925263,FALSE POSITIVE,0,data/processed/K06788_01.npz
K06789.01,6927629,FALSE POSITIVE,0,data/processed/K06789_01.npz
K03242.01,6928906,FALSE POSITIVE,0,data/processed/K03242_01.npz
K06790.01,6929016,FALSE POSITIVE,0,data/processed/K06790_01.npz
K04572.01,6929285,FALSE POSITIVE,0,data/processed/K04572_01.npz
K02643.01,6933567,CONFIRMED,1,data/processed/K02643_01.npz
K05336.01,6934045,CANDIDATE,1,data/processed/K05336_01.npz
K06032.01,6934587,FALSE POSITIVE,0,data/processed/K06032_01.npz
K06791.01,6936977,FALSE POSITIVE,0,data/processed/K06791_01.npz
K02894.01,6937402,CONFIRMED,1,data/processed/K02894_01.npz
K04382.01,6937529,CONFIRMED,1,data/processed/K04382_01.npz
K04382.02,6937529,CANDIDATE,1,data/processed/K04382_02.npz
K00513.01,6937692,CONFIRMED,1,data/processed/K00513_01.npz
K04180.01,6938264,FALSE POSITIVE,0,data/processed/K04180_01.npz
K06792.01,6939670,FALSE POSITIVE,0,data/processed/K06792_01.npz
K05337.01,6939913,CANDIDATE,1,data/processed/K05337_01.npz
K03136.01,6945786,CONFIRMED,1,data/processed/K03136_01.npz
K06150.01,6946681,CANDIDATE,1,data/processed/K06150_01.npz
K06151.01,6946708,CANDIDATE,1,data/processed/K06151_01.npz
K08266.01,6946985,FALSE POSITIVE,0,data/processed/K08266_01.npz
K05338.01,6947062,FALSE POSITIVE,0,data/processed/K05338_01.npz
K03531.01,6947164,FALSE POSITIVE,0,data/processed/K03531_01.npz
K06793.01,6947623,CANDIDATE,1,data/processed/K06793_01.npz
K05339.01,6948815,FALSE POSITIVE,0,data/processed/K05339_01.npz
K01960.01,6949061,CONFIRMED,1,data/processed/K01960_01.npz
K01960.02,6949061,CONFIRMED,1,data/processed/K01960_02.npz
K06796.01,6950275,FALSE POSITIVE,0,data/processed/K06796_01.npz
K05340.01,6952570,FALSE POSITIVE,0,data/processed/K05340_01.npz
K08130.01,6953281,FALSE POSITIVE,0,data/processed/K08130_01.npz
K03329.01,6955671,CANDIDATE,1,data/processed/K03329_01.npz
K00031.01,6956014,FALSE POSITIVE,0,data/processed/K00031_01.npz
K03221.01,6956136,FALSE POSITIVE,0,data/processed/K03221_01.npz
K03654.01,6960446,FALSE POSITIVE,0,data/processed/K03654_01.npz
K06799.01,6962018,FALSE POSITIVE,0,data/processed/K06799_01.npz
K07799.01,6962901,FALSE POSITIVE,0,data/processed/K07799_01.npz
K01351.01,6964043,FALSE POSITIVE,0,data/processed/K01351_01.npz
K03129.01,6964159,FALSE POSITIVE,0,data/processed/K03129_01.npz
K02756.01,6964929,CONFIRMED,1,data/processed/K02756_01.npz
K02756.02,6964929,CANDIDATE,1,data/processed/K02756_02.npz
K06800.01,6965293,FALSE POSITIVE,0,data/processed/K06800_01.npz
K02925.01,6974658,CANDIDATE,1,data/processed/K02925_01.npz
K07800.01,6974867,FALSE POSITIVE,0,data/processed/K07800_01.npz
K01698.01,6975615,FALSE POSITIVE,0,data/processed/K01698_01.npz
K02918.01,7008149,FALSE POSITIVE,0,data/processed/K02918_01.npz
K02918.02,7008149,FALSE POSITIVE,0,data/processed/K02918_02.npz
K02102.01,7008211,CONFIRMED,1,data/processed/K02102_01.npz
K05342.01,7011044,FALSE POSITIVE,0,data/processed/K05342_01.npz
K05343.01,7013635,FALSE POSITIVE,0,data/processed/K05343_01.npz
K03209.02,7017274,CANDIDATE,1,data/processed/K03209_02.npz
K03209.01,7017274,CANDIDATE,1,data/processed/K03209_01.npz
K03689.01,7017372,CANDIDATE,1,data/processed/K03689_01.npz
K07802.01,7017437,FALSE POSITIVE,0,data/processed/K07802_01.npz
K05344.01,7018210,CANDIDATE,1,data/processed/K05344_01.npz
K02128.01,7019489,FALSE POSITIVE,0,data/processed/K02128_01.npz
K02877.01,7019524,CONFIRMED,1,data/processed/K02877_01.npz
K05345.01,7019580,FALSE POSITIVE,0,data/processed/K05345_01.npz
K08131.01,7020168,FALSE POSITIVE,0,data/processed/K08131_01.npz
K03112.01,7022573,CANDIDATE,1,data/processed/K03112_01.npz
K05346.01,7022603,FALSE POSITIVE,0,data/processed/K05346_01.npz
K00309.01,7024222,FALSE POSITIVE,0,data/processed/K00309_01.npz
K00311.01,7024511,FALSE POSITIVE,0,data/processed/K00311_01.npz
K03922.01,7024530,FALSE POSITIVE,0,data/processed/K03922_01.npz
K00565.01,7025846,FALSE POSITIVE,0,data/processed/K00565_01.npz
K06803.01,7025851,FALSE POSITIVE,0,data/processed/K06803_01.npz
K07803.01,7031066,FALSE POSITIVE,0,data/processed/K07803_01.npz
K06804.01,7031132,FALSE POSITIVE,0,data/processed/K06804_01.npz
K07574.01,7031208,FALSE POSITIVE,0,data/processed/K07574_01.npz
K07804.01,7031340,FALSE POSITIVE,0,data/processed/K07804_01.npz
K04472.01,7031430,FALSE POSITIVE,0,data/processed/K04472_01.npz
K06806.01,7031767,FALSE POSITIVE,0,data/processed/K06806_01.npz
K07807.01,7031898,FALSE POSITIVE,0,data/processed/K07807_01.npz
K06807.01,7031948,FALSE POSITIVE,0,data/processed/K06807_01.npz
K06808.01,7031992,FALSE POSITIVE,0,data/processed/K06808_01.npz
K06809.01,7032117,FALSE POSITIVE,0,data/processed/K06809_01.npz
K06810.01,7032174,FALSE POSITIVE,0,data/processed/K06810_01.npz
K06811.01,7032383,FALSE POSITIVE,0,data/processed/K06811_01.npz
K07577.01,7032687,FALSE POSITIVE,0,data/processed/K07577_01.npz
K06812.01,7032968,FALSE POSITIVE,0,data/processed/K06812_01.npz
